date,active_kcal,basal_kcal,resting_hr_bpm,hrv_sdnn_ms,vo2max_ml_kg_min,total_min,core_min,deep_min,rem_min,inbed_min,active_kcal_lag1,basal_kcal_lag1,resting_hr_bpm_lag1,hrv_sdnn_ms_lag1,vo2max_ml_kg_min_lag1,total_min_lag1,core_min_lag1,deep_min_lag1,rem_min_lag1,inbed_min_lag1,energy_score
2025-07-08 00:00:00+00:00,633.1730000000015,1660.7503258076713,57.0,117.30938932037232,32.85,512.5,404.0,27.5,76.5,0.0,390.2290000000013,1615.7253394512397,56.0,138.49923845223964,32.89,504.5,334.5,48.0,115.5,0.0,2293.923325807673
2025-07-09 00:00:00+00:00,365.3299999999999,1610.7904797136066,59.0,114.35091471426536,0.0,543.5,396.5,55.5,86.5,0.0,633.1730000000015,1660.7503258076713,57.0,117.30938932037232,32.85,512.5,404.0,27.5,76.5,0.0,1976.1204797136065
2025-07-10 00:00:00+00:00,372.8431461450936,1558.76370625659,61.0,120.1486846357221,0.0,522.5,313.5,58.5,150.5,0.0,365.3299999999999,1610.7904797136066,59.0,114.35091471426536,0.0,543.5,396.5,55.5,86.5,0.0,1931.6068524016837
2025-07-11 00:00:00+00:00,397.1886734728475,1660.2691190390035,58.0,131.07983245713822,0.0,383.0,246.0,17.0,106.5,0.0,372.8431461450936,1558.76370625659,61.0,120.1486846357221,0.0,522.5,313.5,58.5,150.5,0.0,2057.457792511851
2025-07-12 00:00:00+00:00,459.79018038205976,1633.940288596984,69.0,101.26212376054247,0.0,385.0,263.0,61.0,56.0,0.0,397.1886734728475,1660.2691190390035,58.0,131.07983245713822,0.0,383.0,246.0,17.0,106.5,0.0,2093.7304689790435
2025-07-13 00:00:00+00:00,396.4009999999987,1593.8146781352905,49.0,119.79403347993352,0.0,652.0,426.5,29.5,188.0,0.0,459.79018038205976,1633.940288596984,69.0,101.26212376054247,0.0,385.0,263.0,61.0,56.0,0.0,1990.2156781352892
2025-07-14 00:00:00+00:00,358.0653085983506,1613.182962960322,53.0,154.4995966055307,0.0,479.0,311.5,19.0,143.0,0.0,396.4009999999987,1593.8146781352905,49.0,119.79403347993352,0.0,652.0,426.5,29.5,188.0,0.0,1971.2482715586725
2025-07-15 00:00:00+00:00,313.5446914016524,1575.3072807969645,51.0,133.25048323030614,0.0,598.5,367.0,106.0,114.5,0.0,358.0653085983506,1613.182962960322,53.0,154.4995966055307,0.0,479.0,311.5,19.0,143.0,0.0,1888.851972198617
2025-07-16 00:00:00+00:00,478.87699999999853,1609.9820442063565,52.0,152.59445414496912,0.0,548.5,332.5,28.5,177.5,0.0,313.5446914016524,1575.3072807969645,51.0,133.25048323030614,0.0,598.5,367.0,106.0,114.5,0.0,2088.859044206355
2025-07-17 00:00:00+00:00,428.20800000000264,1628.765068467892,53.0,146.33985559443974,0.0,465.0,354.0,34.0,76.0,0.0,478.87699999999853,1609.9820442063565,52.0,152.59445414496912,0.0,548.5,332.5,28.5,177.5,0.0,2056.973068467895
2025-07-18 00:00:00+00:00,489.5705931564754,1686.1586812836679,54.0,126.57115831915777,0.0,419.0,259.0,33.0,110.5,0.0,428.20800000000264,1628.765068467892,53.0,146.33985559443974,0.0,465.0,354.0,34.0,76.0,0.0,2175.7292744401434
2025-07-19 00:00:00+00:00,266.5214068435237,1604.079920975094,61.0,102.32785897545855,0.0,308.0,172.0,68.0,65.0,0.0,489.5705931564754,1686.1586812836679,54.0,126.57115831915777,0.0,419.0,259.0,33.0,110.5,0.0,1870.6013278186176
2025-07-20 00:00:00+00:00,316.2029999999994,1608.9648676480715,58.0,99.73267187479698,31.48,556.0,357.0,43.0,150.0,0.0,266.5214068435237,1604.079920975094,61.0,102.32785897545855,0.0,308.0,172.0,68.0,65.0,0.0,1925.167867648071
2025-07-21 00:00:00+00:00,518.1269999999994,1642.93319075954,69.0,94.43992363064302,31.47,476.5,325.0,28.5,121.0,0.0,316.2029999999994,1608.9648676480715,58.0,99.73267187479698,31.48,556.0,357.0,43.0,150.0,0.0,2161.060190759539
2025-07-22 00:00:00+00:00,415.6429999999999,1660.6933541293333,55.0,129.30427614025004,0.0,502.5,311.0,70.0,118.5,0.0,518.1269999999994,1642.93319075954,69.0,94.43992363064302,31.47,476.5,325.0,28.5,121.0,0.0,2076.3363541293334
2025-07-23 00:00:00+00:00,550.3640000000004,1656.8825524763204,59.0,138.10382181544864,0.0,540.0,350.0,45.0,130.5,0.0,415.6429999999999,1660.6933541293333,55.0,129.30427614025004,0.0,502.5,311.0,70.0,118.5,0.0,2207.2465524763206
2025-07-24 00:00:00+00:00,386.51699999999994,1603.4407149125886,56.0,126.61082218701726,0.0,477.5,292.5,50.0,125.0,0.0,550.3640000000004,1656.8825524763204,59.0,138.10382181544864,0.0,540.0,350.0,45.0,130.5,0.0,1989.9577149125885
2025-07-25 00:00:00+00:00,343.6879999999999,1652.79125855431,52.0,123.2984040509751,0.0,422.5,271.0,36.5,106.5,0.0,386.51699999999994,1603.4407149125886,56.0,126.61082218701726,0.0,477.5,292.5,50.0,125.0,0.0,1996.4792585543098
2025-07-26 00:00:00+00:00,454.24742271091384,1613.8863329908445,55.0,142.9637452780195,0.0,455.0,312.5,49.0,92.0,0.0,343.6879999999999,1652.79125855431,52.0,123.2984040509751,0.0,422.5,271.0,36.5,106.5,0.0,2068.133755701758
2025-07-27 00:00:00+00:00,378.9525772890821,1640.6323235400423,49.0,147.20728000647648,0.0,456.5,278.5,58.5,119.5,0.0,454.24742271091384,1613.8863329908445,55.0,142.9637452780195,0.0,455.0,312.5,49.0,92.0,0.0,2019.5849008291243
2025-07-28 00:00:00+00:00,435.6319999999996,1630.9857875155717,55.0,141.0375984024622,0.0,564.5,364.0,40.0,152.0,0.0,378.9525772890821,1640.6323235400423,49.0,147.20728000647648,0.0,456.5,278.5,58.5,119.5,0.0,2066.6177875155713
2025-07-29 00:00:00+00:00,376.21765031916715,1641.51793574532,53.0,145.74992002407583,0.0,417.5,295.5,24.0,89.5,0.0,435.6319999999996,1630.9857875155717,55.0,141.0375984024622,0.0,564.5,364.0,40.0,152.0,0.0,2017.7355860644873
2025-07-30 00:00:00+00:00,329.8503496808329,1643.561877101563,54.0,119.43748126463282,0.0,450.0,278.5,57.5,105.0,0.0,376.21765031916715,1641.51793574532,53.0,145.74992002407583,0.0,417.5,295.5,24.0,89.5,0.0,1973.412226782396
2025-07-31 00:00:00+00:00,329.12500000000006,1651.5705585438182,57.0,117.13332783218947,0.0,453.0,295.5,32.0,124.0,0.0,329.8503496808329,1643.561877101563,54.0,119.43748126463282,0.0,450.0,278.5,57.5,105.0,0.0,1980.6955585438182
2025-08-01 00:00:00+00:00,319.3789999999998,1636.8479150686676,58.0,125.6829117852036,0.0,424.0,273.0,53.0,97.5,0.0,329.12500000000006,1651.5705585438182,57.0,117.13332783218947,0.0,453.0,295.5,32.0,124.0,0.0,1956.2269150686675
2025-08-02 00:00:00+00:00,482.20699999999977,1686.1438598232414,60.0,120.80277168878364,0.0,358.0,217.5,15.5,125.0,0.0,319.3789999999998,1636.8479150686676,58.0,125.6829117852036,0.0,424.0,273.0,53.0,97.5,0.0,2168.350859823241
2025-08-03 00:00:00+00:00,392.07400000000007,1610.942071493499,64.0,104.46142248112497,0.0,435.0,258.0,64.5,103.0,0.0,482.20699999999977,1686.1438598232414,60.0,120.80277168878364,0.0,358.0,217.5,15.5,125.0,0.0,2003.016071493499
2025-08-04 00:00:00+00:00,552.5775053255727,1663.857877451901,59.0,130.91001490357232,33.02,408.5,230.0,60.0,94.5,0.0,392.07400000000007,1610.942071493499,64.0,104.46142248112497,0.0,435.0,258.0,64.5,103.0,0.0,2216.435382777474
2025-08-05 00:00:00+00:00,279.9675939591612,1615.3492105819862,56.0,170.5325146018561,0.0,420.5,258.0,34.0,128.0,0.0,552.5775053255727,1663.857877451901,59.0,130.91001490357232,33.02,408.5,230.0,60.0,94.5,0.0,1895.3168045411473
2025-08-06 00:00:00+00:00,325.9215090351295,1611.2554222891963,61.0,115.88658095800243,0.0,523.0,324.5,78.0,110.5,0.0,279.9675939591612,1615.3492105819862,56.0,170.5325146018561,0.0,420.5,258.0,34.0,128.0,0.0,1937.1769313243258
2025-08-07 00:00:00+00:00,368.68539168013524,1611.104406924396,68.0,99.96427725738167,0.0,460.0,267.5,8.0,125.0,0.0,325.9215090351295,1611.2554222891963,61.0,115.88658095800243,0.0,523.0,324.5,78.0,110.5,0.0,1979.7897986045314
2025-08-08 00:00:00+00:00,286.4590000000002,1599.1048021122367,60.0,87.54532180494192,0.0,401.0,233.5,69.5,97.5,0.0,368.68539168013524,1611.104406924396,68.0,99.96427725738167,0.0,460.0,267.5,8.0,125.0,0.0,1885.5638021122368
2025-08-09 00:00:00+00:00,391.647,1614.5409655001176,70.0,70.67808987801672,0.0,351.0,226.0,34.5,50.5,0.0,286.4590000000002,1599.1048021122367,60.0,87.54532180494192,0.0,401.0,233.5,69.5,97.5,0.0,2006.1879655001176
2025-08-10 00:00:00+00:00,341.46990659461835,1495.8830479112103,65.0,72.67361908804537,0.0,490.5,261.0,94.5,115.0,0.0,391.647,1614.5409655001176,70.0,70.67808987801672,0.0,351.0,226.0,34.5,50.5,0.0,1837.3529545058286
2025-08-11 00:00:00+00:00,321.33409340538134,1584.3241789206093,58.0,108.62642787876916,34.07,415.5,243.5,31.5,129.5,0.0,341.46990659461835,1495.8830479112103,65.0,72.67361908804537,0.0,490.5,261.0,94.5,115.0,0.0,1905.6582723259905
2025-08-12 00:00:00+00:00,388.83699999999965,1619.5084362369728,60.0,85.8218760545592,34.09,559.5,44.0,30.0,0.0,0.0,321.33409340538134,1584.3241789206093,58.0,108.62642787876916,34.07,415.5,243.5,31.5,129.5,0.0,2008.3454362369725
2025-08-13 00:00:00+00:00,371.9030000000003,1589.0304782915794,69.0,37.2053055097053,0.0,464.0,323.5,54.5,71.0,0.0,388.83699999999965,1619.5084362369728,60.0,85.8218760545592,34.09,559.5,44.0,30.0,0.0,0.0,1960.9334782915796
2025-08-14 00:00:00+00:00,368.2609999999997,1605.219882306358,71.0,57.698282243316825,34.49,504.0,319.0,27.5,139.0,0.0,371.9030000000003,1589.0304782915794,69.0,37.2053055097053,0.0,464.0,323.5,54.5,71.0,0.0,1973.4808823063577
2025-08-15 00:00:00+00:00,311.21100000000024,1590.885984565961,66.0,52.717841590586815,34.53,441.5,292.0,26.0,121.5,0.0,368.2609999999997,1605.219882306358,71.0,57.698282243316825,34.49,504.0,319.0,27.5,139.0,0.0,1902.0969845659613
2025-08-16 00:00:00+00:00,340.59800000000024,1579.757843256998,61.0,65.95877114266297,34.68,474.0,226.0,19.5,100.5,0.0,311.21100000000024,1590.885984565961,66.0,52.717841590586815,34.53,441.5,292.0,26.0,121.5,0.0,1920.3558432569982
2025-08-17 00:00:00+00:00,422.7852570575755,1604.2433443255904,65.0,71.57072922670942,33.75,347.5,231.0,25.5,78.5,0.0,340.59800000000024,1579.757843256998,61.0,65.95877114266297,34.68,474.0,226.0,19.5,100.5,0.0,2027.028601383166
2025-08-18 00:00:00+00:00,39.88274294242525,1433.3033997537623,0.0,155.09975450753709,0.0,221.5,105.0,47.5,66.5,0.0,422.7852570575755,1604.2433443255904,65.0,71.57072922670942,33.75,347.5,231.0,25.5,78.5,0.0,1473.1861426961875
2025-08-19 00:00:00+00:00,554.7030776963554,1662.8450208503732,70.0,70.14545583515195,33.76,295.0,0.0,0.0,0.0,0.0,39.88274294242525,1433.3033997537623,0.0,155.09975450753709,0.0,221.5,105.0,47.5,66.5,0.0,2217.5480985467284
2025-08-20 00:00:00+00:00,305.94792230364465,1582.1610377151144,65.0,90.78792035904533,0.0,389.0,202.0,95.0,83.5,0.0,554.7030776963554,1662.8450208503732,70.0,70.14545583515195,33.76,295.0,0.0,0.0,0.0,0.0,1888.108960018759
2025-08-21 00:00:00+00:00,503.6709999999997,1595.9507530516496,66.0,59.13742916268332,33.82,418.0,279.5,16.0,122.5,0.0,305.94792230364465,1582.1610377151144,65.0,90.78792035904533,0.0,389.0,202.0,95.0,83.5,0.0,2099.621753051649
2025-08-22 00:00:00+00:00,396.74307260116944,1624.8499757984187,58.0,93.38294803839128,33.68,247.0,141.0,59.0,39.5,0.0,503.6709999999997,1595.9507530516496,66.0,59.13742916268332,33.82,418.0,279.5,16.0,122.5,0.0,2021.593048399588
2025-08-23 00:00:00+00:00,533.8559273988302,1571.4357771893235,65.0,112.08646305553337,34.11,399.0,244.5,56.0,97.0,0.0,396.74307260116944,1624.8499757984187,58.0,93.38294803839128,33.68,247.0,141.0,59.0,39.5,0.0,2105.2917045881536
2025-08-24 00:00:00+00:00,119.36100000000003,1463.4480120754915,55.0,114.99177831346437,0.0,550.0,394.5,51.5,98.5,0.0,533.8559273988302,1571.4357771893235,65.0,112.08646305553337,34.11,399.0,244.5,56.0,97.0,0.0,1582.8090120754916
2025-08-25 00:00:00+00:00,388.51600000000025,1607.1209120693104,56.0,123.0399546569939,34.09,398.0,247.5,64.5,85.5,0.0,119.36100000000003,1463.4480120754915,55.0,114.99177831346437,0.0,550.0,394.5,51.5,98.5,0.0,1995.6369120693107
2025-08-26 00:00:00+00:00,315.928,1572.4766936091803,63.0,114.6279411561549,34.11,490.5,308.0,57.0,111.0,0.0,388.51600000000025,1607.1209120693104,56.0,123.0399546569939,34.09,398.0,247.5,64.5,85.5,0.0,1888.4046936091804
2025-08-27 00:00:00+00:00,375.90700000000004,1592.7535958554677,57.0,119.08987321338743,34.48,508.5,295.0,40.0,102.0,0.0,315.928,1572.4766936091803,63.0,114.6279411561549,34.11,490.5,308.0,57.0,111.0,0.0,1968.6605958554678
2025-08-28 00:00:00+00:00,548.1650000000014,1597.3635165113103,63.0,95.62135515058523,34.300000000000004,466.5,317.0,0.0,76.5,0.0,375.90700000000004,1592.7535958554677,57.0,119.08987321338743,34.48,508.5,295.0,40.0,102.0,0.0,2145.528516511312
2025-08-29 00:00:00+00:00,418.59400000000034,1582.8224974970033,63.0,85.82156847368695,34.2,71.0,27.5,29.5,12.5,0.0,548.1650000000014,1597.3635165113103,63.0,95.62135515058523,34.300000000000004,466.5,317.0,0.0,76.5,0.0,2001.4164974970035
2025-08-30 00:00:00+00:00,901.3313711545993,1647.2294408771008,64.0,95.0012783212209,34.45666666666667,395.5,286.0,12.5,92.5,0.0,418.59400000000034,1582.8224974970033,63.0,85.82156847368695,34.2,71.0,27.5,29.5,12.5,0.0,2548.5608120317
2025-08-31 00:00:00+00:00,680.8016288453945,1644.90477986434,69.0,76.85515852215124,0.0,324.5,193.0,71.0,49.0,0.0,901.3313711545993,1647.2294408771008,64.0,95.0012783212209,34.45666666666667,395.5,286.0,12.5,92.5,0.0,2325.7064087097347
2025-09-01 00:00:00+00:00,761.1189999999888,1566.2532764728912,0.0,101.4860767165256,34.06,493.0,325.5,38.0,115.5,0.0,680.8016288453945,1644.90477986434,69.0,76.85515852215124,0.0,324.5,193.0,71.0,49.0,0.0,2327.37227647288
2025-09-02 00:00:00+00:00,462.73028417302237,1615.8464215656893,56.0,124.67181555621191,34.97,430.0,271.0,35.0,121.5,0.0,761.1189999999888,1566.2532764728912,0.0,101.4860767165256,34.06,493.0,325.5,38.0,115.5,0.0,2078.5767057387116
2025-09-03 00:00:00+00:00,373.53771582697755,1582.9775848035094,63.0,88.53597204021894,0.0,557.0,291.5,45.5,112.5,0.0,462.73028417302237,1615.8464215656893,56.0,124.67181555621191,34.97,430.0,271.0,35.0,121.5,0.0,1956.515300630487
2025-09-04 00:00:00+00:00,468.69800000000015,1615.7936375776403,57.0,103.41555699839834,0.0,526.5,305.0,62.5,146.5,0.0,373.53771582697755,1582.9775848035094,63.0,88.53597204021894,0.0,557.0,291.5,45.5,112.5,0.0,2084.4916375776406
2025-09-05 00:00:00+00:00,475.51815864906416,1680.4704158846396,56.0,88.24110793394323,0.0,388.0,271.5,0.0,115.5,0.0,468.69800000000015,1615.7936375776403,57.0,103.41555699839834,0.0,526.5,305.0,62.5,146.5,0.0,2155.9885745337037
2025-09-06 00:00:00+00:00,562.3888413509355,1576.6378723283372,0.0,59.17530486641683,0.0,282.5,184.5,47.0,51.0,0.0,475.51815864906416,1680.4704158846396,56.0,88.24110793394323,0.0,388.0,271.5,0.0,115.5,0.0,2139.0267136792727
2025-09-07 00:00:00+00:00,315.551,1597.0770125590545,64.0,79.08093330711779,0.0,234.5,145.5,51.0,31.5,0.0,562.3888413509355,1576.6378723283372,0.0,59.17530486641683,0.0,282.5,184.5,47.0,51.0,0.0,1912.6280125590545
2025-09-08 00:00:00+00:00,378.24700000000007,1611.6709707233392,60.0,96.13801512747995,34.86,756.0,0.0,0.0,0.0,0.0,315.551,1597.0770125590545,64.0,79.08093330711779,0.0,234.5,145.5,51.0,31.5,0.0,1989.9179707233393
2025-09-09 00:00:00+00:00,473.9279999999995,1616.9020863894525,65.0,91.27460081355264,34.9,565.0,0.0,0.0,0.0,0.0,378.24700000000007,1611.6709707233392,60.0,96.13801512747995,34.86,756.0,0.0,0.0,0.0,0.0,2090.830086389452
2025-09-10 00:00:00+00:00,426.3907151417294,1568.317426937391,62.00000000000001,108.76186989892432,0.0,479.5,300.5,59.5,89.0,0.0,473.9279999999995,1616.9020863894525,65.0,91.27460081355264,34.9,565.0,0.0,0.0,0.0,0.0,1994.7081420791205
2025-09-11 00:00:00+00:00,413.3302848582698,1585.9919013203744,65.0,107.96689985758489,34.485,571.0,312.0,37.5,90.5,0.0,426.3907151417294,1568.317426937391,62.00000000000001,108.76186989892432,0.0,479.5,300.5,59.5,89.0,0.0,1999.3221861786442
2025-09-12 00:00:00+00:00,369.6869999999999,1592.866565358729,61.0,88.26023066707818,34.6,484.0,310.5,27.0,135.0,0.0,413.3302848582698,1585.9919013203744,65.0,107.96689985758489,34.485,571.0,312.0,37.5,90.5,0.0,1962.553565358729
2025-09-13 00:00:00+00:00,318.78466388148826,1558.7112181993823,62.00000000000001,95.1192137435255,34.31,417.5,246.0,60.0,110.5,0.0,369.6869999999999,1592.866565358729,61.0,88.26023066707818,34.6,484.0,310.5,27.0,135.0,0.0,1877.4958820808706
2025-09-14 00:00:00+00:00,474.7363361185129,1549.0222461097894,57.0,106.65499639533499,34.33,523.0,252.5,41.0,56.0,0.0,318.78466388148826,1558.7112181993823,62.00000000000001,95.1192137435255,34.31,417.5,246.0,60.0,110.5,0.0,2023.7585822283022
2025-09-15 00:00:00+00:00,391.03299999999786,1614.4523846956436,56.0,98.9109831246313,0.0,468.5,283.0,61.0,113.0,0.0,474.7363361185129,1549.0222461097894,57.0,106.65499639533499,34.33,523.0,252.5,41.0,56.0,0.0,2005.4853846956414
2025-09-16 00:00:00+00:00,449.66000000000054,1652.299475430241,65.0,114.55987508281011,34.37,415.5,242.5,82.5,90.5,0.0,391.03299999999786,1614.4523846956436,56.0,98.9109831246313,0.0,468.5,283.0,61.0,113.0,0.0,2101.9594754302416
2025-09-17 00:00:00+00:00,183.48400000000026,1490.407157052488,58.0,96.13981926957646,34.51,351.5,211.0,57.5,80.5,0.0,449.66000000000054,1652.299475430241,65.0,114.55987508281011,34.37,415.5,242.5,82.5,90.5,0.0,1673.8911570524883
2025-09-18 00:00:00+00:00,405.1172278618882,1623.9880293300826,64.0,91.5754629726977,34.54,436.0,278.0,42.5,110.5,0.0,183.48400000000026,1490.407157052488,58.0,96.13981926957646,34.51,351.5,211.0,57.5,80.5,0.0,2029.1052571919708
2025-09-19 00:00:00+00:00,362.72155539223104,1598.1772442221406,59.0,100.49388579709955,34.1,359.0,215.0,75.5,60.0,0.0,405.1172278618882,1623.9880293300826,64.0,91.5754629726977,34.54,436.0,278.0,42.5,110.5,0.0,1960.8987996143717
2025-09-20 00:00:00+00:00,201.59721674588064,1493.5998673885263,59.0,135.0049512506497,0.0,516.5,284.5,59.0,121.5,0.0,362.72155539223104,1598.1772442221406,59.0,100.49388579709955,34.1,359.0,215.0,75.5,60.0,0.0,1695.1970841344069
2025-09-21 00:00:00+00:00,404.5359999999973,1593.0169088033965,57.0,124.8308997706386,34.17,447.5,302.5,6.5,133.5,0.0,201.59721674588064,1493.5998673885263,59.0,135.0049512506497,0.0,516.5,284.5,59.0,121.5,0.0,1997.5529088033938
2025-09-22 00:00:00+00:00,361.0579999999997,1593.9337843679336,53.0,124.1094052415795,34.35,728.0,51.0,28.0,23.5,0.0,404.5359999999973,1593.0169088033965,57.0,124.8308997706386,34.17,447.5,302.5,6.5,133.5,0.0,1954.9917843679334
2025-09-23 00:00:00+00:00,384.9750000000004,1597.4106824909031,65.0,81.57505346689976,0.0,483.0,312.5,57.0,103.0,0.0,361.0579999999997,1593.9337843679336,53.0,124.1094052415795,34.35,728.0,51.0,28.0,23.5,0.0,1982.3856824909035
2025-09-24 00:00:00+00:00,365.56800000000044,1629.448957451292,56.0,112.15086145968257,34.4,502.5,373.5,25.0,98.0,0.0,384.9750000000004,1597.4106824909031,65.0,81.57505346689976,0.0,483.0,312.5,57.0,103.0,0.0,1995.0169574512925
2025-09-25 00:00:00+00:00,367.0637083358479,1595.0680264519535,57.0,129.8587433771018,34.61,519.5,314.5,74.5,102.5,0.0,365.56800000000044,1629.448957451292,56.0,112.15086145968257,34.4,502.5,373.5,25.0,98.0,0.0,1962.1317347878014
2025-09-26 00:00:00+00:00,327.1472916641517,1597.3174392917524,54.0,128.73459655179732,34.95,548.5,347.5,51.5,143.0,0.0,367.0637083358479,1595.0680264519535,57.0,129.8587433771018,34.61,519.5,314.5,74.5,102.5,0.0,1924.464730955904
2025-09-27 00:00:00+00:00,370.13439300374904,1585.368623680499,55.0,127.55321080280686,34.88,428.5,293.5,6.0,111.0,0.0,327.1472916641517,1597.3174392917524,54.0,128.73459655179732,34.95,548.5,347.5,51.5,143.0,0.0,1955.503016684248
2025-09-28 00:00:00+00:00,441.5836069962521,1617.3525314582446,56.0,112.0858496400992,34.93,455.0,281.0,53.5,100.0,0.0,370.13439300374904,1585.368623680499,55.0,127.55321080280686,34.88,428.5,293.5,6.0,111.0,0.0,2058.936138454497
2025-09-29 00:00:00+00:00,273.2419999999998,1213.4395969987434,60.0,155.71439260900706,34.92,459.5,261.5,72.5,122.5,0.0,441.5836069962521,1617.3525314582446,56.0,112.0858496400992,34.93,455.0,281.0,53.5,100.0,0.0,1486.681596998743
2025-09-30 00:00:00+00:00,629.1649999999975,1632.7349454144635,55.0,118.09283817873909,35.16,499.5,288.5,74.0,125.5,0.0,273.2419999999998,1213.4395969987434,60.0,155.71439260900706,34.92,459.5,261.5,72.5,122.5,0.0,2261.899945414461
2025-10-01 00:00:00+00:00,409.3919999999994,1602.7484378554993,61.0,152.4176849538693,35.055,487.5,326.5,34.5,109.5,0.0,629.1649999999975,1632.7349454144635,55.0,118.09283817873909,35.16,499.5,288.5,74.0,125.5,0.0,2012.1404378554987
2025-10-02 00:00:00+00:00,481.5890000000018,1576.6350161633789,52.0,119.64248891948935,34.93333333333334,442.0,276.0,38.5,124.0,0.0,409.3919999999994,1602.7484378554993,61.0,152.4176849538693,35.055,487.5,326.5,34.5,109.5,0.0,2058.224016163381
2025-10-03 00:00:00+00:00,552.7723043135596,1612.3533657447504,63.0,95.81177189880746,34.45333333333334,451.5,283.5,57.5,100.5,0.0,481.5890000000018,1576.6350161633789,52.0,119.64248891948935,34.93333333333334,442.0,276.0,38.5,124.0,0.0,2165.12567005831
2025-10-04 00:00:00+00:00,641.0186956864691,1556.803880160121,62.00000000000001,106.12420447996327,34.260000000000005,407.0,221.5,71.0,113.0,0.0,552.7723043135596,1612.3533657447504,63.0,95.81177189880746,34.45333333333334,451.5,283.5,57.5,100.5,0.0,2197.82257584659
2025-10-05 00:00:00+00:00,80.86199999999997,1454.7716155628934,53.0,104.8115670426497,0.0,522.5,337.5,61.5,113.0,0.0,641.0186956864691,1556.803880160121,62.00000000000001,106.12420447996327,34.260000000000005,407.0,221.5,71.0,113.0,0.0,1535.6336155628933
2025-10-06 00:00:00+00:00,361.53718899432243,1605.7866656531367,55.0,105.09655759444256,34.18,477.5,289.5,59.0,123.5,0.0,80.86199999999997,1454.7716155628934,53.0,104.8115670426497,0.0,522.5,337.5,61.5,113.0,0.0,1967.323854647459
2025-10-07 00:00:00+00:00,460.31531100567753,1241.5902461820397,61.0,134.95563941284763,34.236666666666665,457.0,299.0,22.5,127.5,0.0,361.53718899432243,1605.7866656531367,55.0,105.09655759444256,34.18,477.5,289.5,59.0,123.5,0.0,1701.9055571877172
